Strain Rate,Temperature,True Strain,True Stress,True Plastic Strain,Ridge Predicted Stress,RFR Predicted Stress,XGB Predicted Stress,SVR Predicted Stress,ANN Predicted Stress,SGD Predicted Stress
0.001,150,0.06796667,685.8114014,0.059342498,855.8236482,816.6098244,678.25275,848.1206336,730.2133,846.6131422
0.001,150,0.067976274,685.8110962,0.059352102,855.8597246,816.6098244,678.25275,848.1580545,730.2198,846.6516924
0.001,150,0.068000548,685.81604,0.059376376,855.9509071,816.632816,678.24713,848.2526354,730.236,846.7491278
0.001,150,0.06801825,685.8127441,0.059394078,856.0174026,816.678879,678.24713,848.3216093,730.2479,846.8201833
0.001,150,0.068045281,685.826355,0.059421109,856.1189415,816.6898802,678.60767,848.4269325,730.26605,846.9286853
0.001,150,0.068055131,685.8212891,0.059430959,856.1559419,816.707274,678.60767,848.465312,730.27264,846.968223
0.001,150,0.068076365,685.8093262,0.059452193,856.235705,816.7289661,678.60767,848.5480479,730.28687,847.0534559
0.001,150,0.068079792,685.77948,0.05945562,856.2485782,816.7347303,678.60767,848.5614008,730.2892,847.0672118
0.001,150,0.06812872,685.7832642,0.059504548,856.4323706,816.7779653,678.60767,848.7520433,730.32196,847.2636079
0.001,150,0.068126671,685.7429199,0.059502499,856.4246738,816.7779653,678.60767,848.7440596,730.3206,847.2553833
0.001,150,0.068155929,685.7316895,0.059531758,856.5345819,816.8041445,678.60767,848.858064,730.3402,847.3728284
0.001,150,0.068174958,685.7229004,0.059550786,856.6060584,816.8326433,678.44635,848.9322045,730.35297,847.4492064
0.001,150,0.06817884,685.7086792,0.059554668,856.6206407,816.8326433,678.44635,848.9473302,730.3556,847.4647887
0.001,150,0.068204872,685.7077637,0.0595807,856.718427,816.8777499,678.44635,849.048761,730.37305,847.5692807
0.001,150,0.068224192,685.7164917,0.05960002,856.7910003,816.8954531,678.44635,849.1240392,730.38605,847.6468308
0.001,150,0.068233587,685.7191772,0.059609415,856.8262916,816.9012555,679.0934,849.1606458,730.3923,847.6845421
0.001,150,0.068256944,685.7414551,0.059632773,856.9140333,816.9317989,679.0934,849.2516576,730.40796,847.7783007
0.001,150,0.068281308,685.7704468,0.059657136,857.0055501,816.9526303,679.0934,849.3465853,730.4243,847.8760934
0.001,150,0.068299502,685.8118896,0.05967533,857.0738938,816.9653373,679.97565,849.4174762,730.4365,847.9491238
0.001,150,0.068311654,685.8495483,0.059687482,857.1195414,816.9653373,679.97565,849.4648251,730.44464,847.9979017
0.001,150,0.068322934,685.901001,0.059698762,857.1619134,816.9783718,679.97565,849.5087764,730.4522,848.0431794
0.001,150,0.068345688,685.9737549,0.059721516,857.2473863,816.9797744,679.97565,849.5974348,730.46747,848.1345135
0.001,150,0.06836807,686.0598755,0.059743898,857.3314617,816.9792514,677.2555,849.6846438,730.4825,848.2243545
0.001,150,0.06837789,686.1253052,0.059753718,857.3683494,816.9792514,677.2555,849.7229063,730.4891,848.2637718
0.001,150,0.068407454,686.1984863,0.059783282,857.4794032,816.9760248,677.2555,849.8380991,730.5089,848.3824411
0.001,150,0.068414599,686.2335815,0.059790427,857.5062426,816.9572136,678.8359,849.8659388,730.5137,848.411121
0.001,150,0.068463065,686.2623291,0.059838893,857.6882996,816.8957663,678.8359,850.0547811,730.5462,848.6056627
0.001,150,0.068452746,686.236145,0.059828574,857.6495375,816.9047641,678.8359,850.0145743,730.53925,848.5642424
0.001,150,0.068492815,686.2349243,0.059868643,857.8000521,816.8968141,676.4204,850.1706987,730.5661,848.7250786
0.001,150,0.068490908,686.2080688,0.059866736,857.7928887,816.8968141,676.4204,850.1632683,730.5649,848.717424
0.001,150,0.068520993,686.2130737,0.059896821,857.9058996,816.894724,682.17175,850.2804911,730.585,848.8381846
0.001,150,0.068506524,686.1970215,0.059882352,857.8515484,816.8968141,678.88153,850.2241143,730.5753,848.7801063
0.001,150,0.068577394,686.2410278,0.059953222,858.1177635,816.9080308,679.295,850.5002513,730.62286,849.0645772
0.001,150,0.06856031,686.2277222,0.059936138,858.0535894,816.8974834,679.295,850.4336854,730.6114,848.9960023
0.001,150,0.068592526,686.2478027,0.059968354,858.1746052,816.9209146,678.1552,850.5592114,730.633,849.1253168
0.001,150,0.068604983,686.2565308,0.059980812,858.2214022,816.9247499,678.1552,850.6077526,730.64136,849.175323
0.001,150,0.068618916,686.2677002,0.059994744,858.2737362,816.9486641,678.1552,850.6620371,730.6507,849.2312457
0.001,150,0.06863898,686.2833862,0.060014809,858.3491081,816.9502673,678.1552,850.7402181,730.6641,849.3117863
0.001,150,0.068655267,686.2966919,0.060031096,858.4102883,816.9760438,679.0137,850.8036786,730.67505,849.377162
0.001,150,0.06868352,686.3198853,0.060059348,858.5164138,817.0292002,679.0137,850.9137594,730.69403,849.490565
0.001,150,0.068707846,686.3297729,0.060083674,858.6077916,817.0813745,676.6612,851.0085429,730.7103,849.5882092
0.001,150,0.068734579,686.3312988,0.060110407,858.7082111,817.1170619,678.87823,851.1127051,730.7283,849.6955149
0.001,150,0.06874387,686.3168335,0.060119698,858.7431117,817.1304702,679.623,851.1489064,730.7345,849.7328088
0.001,150,0.068766639,686.3066406,0.060142467,858.8286409,817.1568044,681.20795,851.2376233,730.74976,849.8242032
0.001,150,0.068774424,686.2816162,0.060150253,858.8578881,817.1568044,681.20795,851.2679605,730.75494,849.855456
0.001,150,0.068804257,686.2766113,0.060180085,858.9699486,817.2100109,683.2469,851.3841976,730.77496,849.9752012
0.001,150,0.068817735,686.253418,0.060193563,859.0205772,817.2128653,683.2469,851.4367131,730.784,850.0293016
0.001,150,0.068836197,686.237793,0.060212025,859.0899276,817.2361477,677.6681,851.5086482,730.7964,850.1034077
0.001,150,0.068862461,686.2355957,0.060238289,859.1885853,817.2584917,677.6681,851.610983,730.814,850.208831
0.001,150,0.06889946,686.2281494,0.060275288,859.3275678,817.2836735,680.7991,851.7551454,730.8388,850.3573443
0.001,150,0.068894021,686.1819458,0.060269849,859.3071369,817.2831216,680.7991,851.733953,730.8352,850.3355122
0.001,150,0.068934105,686.1745605,0.060309933,859.4577079,817.2827915,680.9766,851.8901358,730.86206,850.4964087
0.001,150,0.068909861,686.1094971,0.060285689,859.366638,817.284289,680.7991,851.7956718,730.84576,850.3990937
0.001,150,0.068962641,686.1028442,0.060338469,859.5649001,817.2836445,680.795,852.0013231,730.88116,850.6109517
0.001,150,0.068961531,686.0758057,0.060337359,859.5607305,817.2836445,680.795,851.9969981,730.88043,850.6064961
0.001,150,0.068985358,686.0824585,0.060361186,859.6502339,817.2837358,680.795,852.0898374,730.8964,850.7021373
0.001,150,0.068991527,686.0986938,0.060367355,859.6734071,817.2837358,681.60834,852.1138742,730.9006,850.7268995
0.001,150,0.069034994,686.1854858,0.060410822,859.8366859,817.2808568,681.60834,852.2832385,730.9297,850.9013753
0.001,150,0.069046438,686.2475586,0.060422266,859.879674,817.2808568,679.52026,852.3278288,730.9374,850.9473113
0.001,150,0.069048949,686.2979736,0.060424777,859.8891063,817.2808568,679.52026,852.3376126,730.939,850.9573904
0.001,150,0.069077857,686.3690796,0.060453685,859.9976959,817.2805717,680.1766,852.4502494,730.95844,851.0734266
0.001,150,0.069086201,686.4175415,0.06046203,860.0290429,817.2793395,680.1766,852.4827647,730.96405,851.1069233
0.001,150,0.069104865,686.4511108,0.060480693,860.0991484,817.2795432,680.1766,852.555483,730.97656,851.1818362
0.001,150,0.069140986,686.4966431,0.060516814,860.2348328,817.2800935,681.22894,852.6962245,731.0008,851.3268252
0.001,150,0.069154881,686.5318604,0.060530709,860.2870278,817.2837615,681.22894,852.7503648,731.0101,851.3825995
0.001,150,0.069168121,686.5623169,0.060543949,860.3367624,817.2996094,681.22894,852.8019529,731.019,851.4357446
0.001,150,0.069184065,686.5958862,0.060559893,860.3966542,817.3176487,678.93604,852.864077,731.02966,851.4997436
0.001,150,0.069206074,686.624939,0.060581902,860.4793285,817.3464433,673.7061,852.9498326,731.04443,851.5880873
0.001,150,0.06921421,686.6445923,0.060590038,860.5098905,817.3527193,673.7061,852.9815336,731.04987,851.620745
0.001,150,0.06926354,686.6898804,0.060639368,860.695193,817.4205387,668.2544,853.1737424,731.08295,851.8187548
0.001,150,0.069237433,686.6743164,0.060613262,860.5971288,817.3843105,670.86005,853.0720233,731.0654,851.7139658
0.001,150,0.069301732,686.713623,0.06067756,860.8386569,817.4703802,666.02997,853.3225533,731.1085,851.9720568
0.001,150,0.069277428,686.6881104,0.060653256,860.7473617,817.4304117,666.8312,853.2278554,731.0923,851.874501
0.001,150,0.069326453,686.7060547,0.060702281,860.9315185,817.4980506,668.53503,853.4188759,731.1251,852.0712864
0.001,150,0.069336332,686.6869507,0.060712161,860.9686316,817.504157,668.53503,853.4573722,731.1318,852.1109446
0.001,150,0.06933891,686.6677856,0.060714738,860.9783118,817.504157,668.53503,853.4674132,731.1335,852.1212886
0.001,150,0.069361448,686.6609497,0.060737276,861.0629733,817.524745,666.0229,853.55523,731.1486,852.2117557
0.001,150,0.069408789,686.6691895,0.060784617,861.2408044,817.5831334,669.6977,853.7396889,731.18036,852.4017816
0.001,150,0.069385096,686.6292114,0.060760925,861.151808,817.5699851,669.6977,853.6473756,731.1645,852.3066824
0.001,150,0.069448128,686.659729,0.060823957,861.3885806,817.6189704,669.6977,853.8929728,731.2067,852.5596917
0.001,150,0.06942635,686.6229248,0.060802178,861.3067703,817.6011965,669.6977,853.8081133,731.19214,852.4722712
0.001,150,0.069444574,686.6193848,0.060820403,861.3752304,817.6189704,669.6977,853.879125,731.20435,852.545426
0.001,150,0.069515772,686.6685791,0.0608916,861.6426738,817.6808158,669.28424,854.1565362,731.2521,852.8312094
0.001,150,0.069450185,686.6142578,0.060826013,861.3963037,817.6189704,669.6977,853.9009838,731.2081,852.5679444
0.001,150,0.069515839,686.6490479,0.060891667,861.6429255,817.6808158,669.28424,854.1567972,731.25214,852.8314784
0.001,150,0.069482945,686.6241455,0.060858773,861.5193629,817.6730379,669.6977,854.0286294,731.2301,852.6994425
0.001,150,0.06955108,686.6709595,0.060926909,861.7753081,817.7032718,669.28424,854.2941137,731.27576,852.9729391
0.001,150,0.069537394,686.6598511,0.060913222,861.7238944,817.6870461,669.28424,854.2407839,731.2666,852.9179998
0.001,150,0.069584139,686.682312,0.060959967,861.8994867,817.7258402,669.28424,854.4229205,731.2979,853.1056333
0.001,150,0.069583185,686.6959229,0.060959013,861.8959031,817.7258402,669.28424,854.4192034,731.2973,853.101804
0.001,150,0.069585256,686.7132568,0.060961084,861.9036826,817.7258402,669.28424,854.4272728,731.2987,853.110117
0.001,150,0.069637954,686.7644043,0.061013782,862.1016366,817.7974402,670.4649,854.6326047,731.33405,853.3216458
0.001,150,0.069632672,686.7802734,0.0610085,862.0817954,817.7974402,670.4649,854.6120239,731.33044,853.3004439
0.001,150,0.06964615,686.8162842,0.061021978,862.132424,817.803994,670.4649,854.6645394,731.33954,853.3545444
0.001,150,0.069676965,686.8686523,0.061052794,862.2481808,817.8318265,670.4649,854.7846105,731.36017,853.4782392
0.001,150,0.069684565,686.9078979,0.061060393,862.2767256,817.8405223,670.4649,854.8142192,731.36523,853.5087415
0.001,150,0.069712415,686.9658203,0.061088243,862.3813409,817.8713745,670.4649,854.9227336,731.4028,853.6205309
0.001,150,0.069744349,687.0360107,0.061120177,862.5012974,817.901534,669.4762,855.0471609,731.46277,853.7487134
0.001,150,0.069743246,687.0724487,0.061119074,862.4971541,817.8886239,669.4762,855.0428631,731.46075,853.7442859
0.001,150,0.069789656,687.1210327,0.061165484,862.671488,817.9560928,671.0892,855.2236945,731.548,853.9305748
0.001,150,0.069789074,687.1331177,0.061164903,862.6693055,817.9510089,671.0892,855.2214307,731.5469,853.9282427
0.001,150,0.069795601,687.1410522,0.061171429,862.6938197,817.9556615,671.0892,855.2468585,731.55914,853.954438
0.001,150,0.069821127,687.144104,0.061196955,862.7897052,817.9381399,671.0892,855.3463177,731.6071,854.0568989
0.001,150,0.069851145,687.1549683,0.061226973,862.9024644,817.9372723,671.3703,855.4632795,731.6635,854.1773906
0.001,150,0.069862589,687.1472168,0.061238417,862.9454525,817.9300806,671.3703,855.5078698,731.685,854.2233266
0.001,150,0.069913313,687.1622925,0.061289141,863.1359914,817.9252051,671.07776,855.7055102,731.78033,854.4269318
0.001,150,0.069896594,687.1256104,0.061272422,863.0731884,817.9257213,671.3703,855.6403665,731.7489,854.359822
0.001,150,0.069907151,687.1008301,0.061282979,863.1128446,817.9252051,671.3703,855.6815006,731.76874,854.4021976
0.001,150,0.069957674,687.092041,0.061333502,863.3026285,817.9241033,671.07776,855.8783579,731.8637,854.604996
0.001,150,0.069956303,687.0515747,0.061332131,863.2974785,817.9241033,671.07776,855.8730159,731.86115,854.5994929
0.001,150,0.069968984,687.0123291,0.061344812,863.3451132,817.9234675,671.07776,855.922426,731.88495,854.6503942
0.001,150,0.070018023,687.0080566,0.061393851,863.5293226,817.9241092,670.78204,856.113501,731.9772,854.8472358
0.001,150,0.070002146,686.9700928,0.061377974,863.4696825,817.9234231,670.78204,856.051638,731.94727,854.7835058
0.001,150,0.070034668,686.9721069,0.061410496,863.5918477,817.9263518,670.0665,856.1783564,732.0084,854.9140486
0.001,150,0.070060618,686.9759521,0.061436446,863.6893259,817.9353119,669.957,856.2794676,732.0572,855.0182114
0.001,150,0.070077844,686.9819336,0.061453672,863.7540334,817.9404432,669.957,856.3465868,732.08954,855.0873562
0.001,150,0.070091777,686.980957,0.061467605,863.8063712,817.9480774,669.957,856.4008752,732.1157,855.143283
0.001,150,0.070127085,686.9951782,0.061502913,863.9390016,817.9769939,671.63104,856.5384489,732.1821,855.2850087
0.001,150,0.070122808,686.9828491,0.061498636,863.9229356,817.9769939,671.63104,856.521784,732.1741,855.2678409
0.001,150,0.070160687,686.9959106,0.061536515,864.0652237,817.9818648,672.48627,856.6693753,732.24524,855.4198865
0.001,150,0.070154555,686.9902954,0.061530383,864.0421896,817.9814584,672.48627,856.6454826,732.2337,855.3952728
0.001,150,0.070175119,687.0096436,0.061550947,864.1194359,817.9806252,671.6597,856.725608,732.2724,855.4778163
0.001,150,0.070207179,687.0388184,0.061583007,864.2398657,817.975175,671.6597,856.8505262,732.33264,855.6065046
0.001,150,0.070237465,687.0784912,0.061613293,864.3536316,817.9843869,671.6597,856.9685322,732.3895,855.728072
0.001,150,0.070234574,687.097229,0.061610403,864.3427756,817.9843869,671.6597,856.9572716,732.3841,855.7164716
0.001,150,0.070266575,687.1246338,0.061642403,864.46298,817.9875213,671.8074,857.081956,732.4442,855.844919
0.001,150,0.070275441,687.1368408,0.061651269,864.4962841,817.9935095,671.8074,857.1165014,732.4609,855.880507
0.001,150,0.070291452,687.1607056,0.06166728,864.5564276,818.0006094,673.0873,857.1788865,732.49097,855.9447749
0.001,150,0.070319742,687.1844482,0.06169557,864.6626958,818.0158797,672.7015,857.2891153,732.5442,856.0583304
0.001,150,0.07032273,687.1930542,0.061698558,864.6739199,818.0158797,672.7015,857.3007577,732.5498,856.0703242
0.001,150,0.070351794,687.2215576,0.061727623,864.7830992,818.0871908,673.18317,857.4140062,732.60443,856.1869906
0.001,150,0.070371956,687.2484741,0.061747784,864.8588317,818.0917401,673.18317,857.4925613,732.6423,856.2679165
0.001,150,0.070378155,687.260376,0.061753983,864.8821176,818.0987593,673.18317,857.516715,732.65393,856.2927991
0.001,150,0.07042706,687.303833,0.061802888,865.0658236,818.116596,673.18317,857.7072679,732.74585,856.4891029
0.001,150,0.070428677,687.3093262,0.061804505,865.0718977,818.116596,673.18317,857.7135683,732.7489,856.4955935
0.001,150,0.070436247,687.3148193,0.061812075,865.1003336,818.1181904,673.18317,857.743064,732.7631,856.5259794
0.001,150,0.070463672,687.3262329,0.0618395,865.2033525,818.1307193,674.3202,857.8499224,732.8147,856.6360628
0.001,150,0.070472866,687.3214111,0.061848694,865.2378887,818.1518729,673.83453,857.8857458,732.832,856.6729674
0.001,150,0.070481874,687.3085327,0.061857702,865.2717262,818.1557705,673.83453,857.9208445,732.8489,856.7091253
0.001,150,0.070544817,687.3297119,0.061920645,865.5081644,818.1870647,669.8322,858.1660948,732.96716,856.9617774
0.001,150,0.070530251,687.3065186,0.061906079,865.4534489,818.1712314,674.0678,858.1093401,732.93976,856.9033097
0.001,150,0.070556737,687.307312,0.061932566,865.5529443,818.1882682,669.8322,858.2125437,732.98956,857.0096281
0.001,150,0.070571095,687.3101807,0.061946923,865.6068747,818.1894089,673.4427,858.2684841,733.01654,857.0672568
0.001,150,0.070597231,687.3251953,0.06197306,865.7050554,818.1916139,673.4427,858.370324,733.0657,857.1721702
0.001,150,0.070610404,687.3480835,0.061986232,865.7545345,818.2176665,673.4427,858.4216473,733.0904,857.2250424
0.001,150,0.070656054,687.3934937,0.062031882,865.9260136,818.2465435,676.36194,858.5995174,733.1762,857.4082807
0.001,150,0.070628092,687.3934326,0.06200392,865.8209775,818.2266253,673.4427,858.4905666,733.12366,857.2960417
0.001,150,0.070678085,687.4262085,0.062053913,866.0087705,818.278932,669.8827,858.6853587,733.2176,857.4967127
0.001,150,0.070691578,687.4310913,0.062067406,866.0594554,818.3021797,668.1712,858.7379327,733.243,857.5508734
0.001,150,0.07072556,687.4309692,0.062101388,866.187105,818.3390332,668.3123,858.8703397,733.3068,857.6872765
0.001,150,0.070715621,687.3954468,0.062091449,866.1497702,818.3390332,668.3123,858.8316135,733.28815,857.6473815
0.001,150,0.070749097,687.3765869,0.062124925,866.275519,818.37852,668.3123,858.962049,733.3511,857.7817536
0.001,150,0.070755981,687.3501587,0.062131809,866.301378,818.37852,668.3123,858.9888717,733.364,857.8093858
0.001,150,0.070786253,687.3401489,0.062162081,866.4150913,818.4711981,668.3123,859.1068232,733.4209,857.9308971
0.001,150,0.070810817,687.3346558,0.062186645,866.5073632,818.4848356,668.80066,859.2025341,733.4671,858.0294965
0.001,150,0.070816286,687.3256836,0.062192114,866.5279069,818.4848356,668.80066,859.2238434,733.47736,858.051449
0.001,150,0.070838414,687.3458252,0.062214242,866.6110282,818.4962642,668.80066,859.3100627,733.5189,858.1402704
0.001,150,0.07085187,687.3696289,0.062227698,866.6615741,818.531861,668.80066,859.3624925,733.5442,858.1942825
0.001,150,0.07087861,687.4137573,0.062254438,866.7620199,818.566803,668.80066,859.4666819,733.5945,858.3016164
0.001,150,0.070890188,687.4527588,0.062266016,866.8055113,818.5782508,668.80066,859.5117943,733.6162,858.3480903
0.001,150,0.070897005,687.4927979,0.062272834,866.8311224,818.5821478,668.80066,859.5383599,733.629,858.3754576
