Strain Rate,Temperature,True Strain,True Stress,True Plastic Strain
0.0001,500,0.07182,742.02869,0.00077
0.0001,500,0.07183,742.04216,0.00078
0.0001,500,0.07183,742.06083,0.00078
0.0001,500,0.07183,742.07411,0.00078
0.0001,500,0.07183,742.08874,0.00078
0.0001,500,0.07184,742.10194,0.00079
0.0001,500,0.07184,742.11414,0.00079
0.0001,500,0.07184,742.13218,0.00079
0.0001,500,0.07185,742.1472,0.0008
0.0001,500,0.07185,742.1548,0.0008
0.0001,500,0.07185,742.17076,0.0008
0.0001,500,0.07185,742.18685,0.0008
0.0001,500,0.07186,742.20416,0.00081
0.0001,500,0.07186,742.22895,0.00081
0.0001,500,0.07186,742.24772,0.00081
0.0001,500,0.07186,742.26035,0.00081
0.0001,500,0.07187,742.27003,0.00082
0.0001,500,0.07187,742.28097,0.00082
0.0001,500,0.07187,742.2869,0.00082
0.0001,500,0.07187,742.29942,0.00082
0.0001,500,0.07188,742.31364,0.00083
0.0001,500,0.07188,742.32784,0.00083
0.0001,500,0.07188,742.34504,0.00083
0.0001,500,0.07189,742.36247,0.00084
0.0001,500,0.07189,742.3781,0.00084
0.0001,500,0.07189,742.39498,0.00084
0.0001,500,0.07189,742.40692,0.00084
0.0001,500,0.0719,742.4144,0.00085
0.0001,500,0.0719,742.43249,0.00085
0.0001,500,0.0719,742.44485,0.00085
0.0001,500,0.0719,742.45819,0.00085
0.0001,500,0.07191,742.4776,0.00086
0.0001,500,0.07191,742.48918,0.00086
0.0001,500,0.07191,742.50597,0.00086
0.0001,500,0.07192,742.52465,0.00087
0.0001,500,0.07192,742.53582,0.00087
0.0001,500,0.07192,742.54598,0.00087
0.0001,500,0.07192,742.56309,0.00087
0.0001,500,0.07193,742.58318,0.00088
0.0001,500,0.07193,742.59576,0.00088
0.0001,500,0.07193,742.61416,0.00088
0.0001,500,0.07193,742.62264,0.00088
0.0001,500,0.07194,742.62882,0.00089
0.0001,500,0.07194,742.6447,0.00089
0.0001,500,0.07194,742.65814,0.00089
0.0001,500,0.07195,742.66839,0.0009
0.0001,500,0.07195,742.68623,0.0009
0.0001,500,0.07195,742.70378,0.0009
0.0001,500,0.07195,742.71112,0.0009
0.0001,500,0.07196,742.72775,0.00091
0.0001,500,0.07196,742.73795,0.00091
0.0001,500,0.07196,742.74785,0.00091
0.0001,500,0.07196,742.76813,0.00091
0.0001,500,0.07197,742.77802,0.00092
0.0001,500,0.07197,742.79541,0.00092
0.0001,500,0.07197,742.81159,0.00092
0.0001,500,0.07197,742.82171,0.00092
0.0001,500,0.07198,742.84192,0.00093
0.0001,500,0.07198,742.85478,0.00093
0.0001,500,0.07198,742.87288,0.00093
0.0001,500,0.07199,742.89362,0.00094
0.0001,500,0.07199,742.90723,0.00094
0.0001,500,0.07199,742.90108,0.00094
0.0001,500,0.07199,742.88443,0.00094
0.0001,500,0.072,742.87118,0.00095
0.0001,500,0.072,742.85861,0.00095
0.0001,500,0.072,742.86889,0.00095
0.0001,500,0.072,742.88948,0.00095
0.0001,500,0.07201,742.90464,0.00096
0.0001,500,0.07201,742.93337,0.00096
0.0001,500,0.07201,742.95064,0.00096
0.0001,500,0.07202,742.96389,0.00097
0.0001,500,0.07202,742.9821,0.00097
0.0001,500,0.07202,742.98968,0.00097
0.0001,500,0.07202,743.00362,0.00097
0.0001,500,0.07203,743.01446,0.00098
0.0001,500,0.07203,743.02795,0.00098
0.0001,500,0.07203,743.04004,0.00098
0.0001,500,0.07203,743.05288,0.00098
0.0001,500,0.07204,743.07253,0.00099
0.0001,500,0.07204,743.08194,0.00099
0.0001,500,0.07204,743.08998,0.00099
0.0001,500,0.07204,743.09955,0.00099
0.0001,500,0.07205,743.10713,0.001
0.0001,500,0.07205,743.12253,0.001
0.0001,500,0.07205,743.13857,0.001
0.0001,500,0.07206,743.15327,0.00101
0.0001,500,0.07206,743.16524,0.00101
0.0001,500,0.07206,743.17089,0.00101
0.0001,500,0.07206,743.18462,0.00101
0.0001,500,0.07207,743.20202,0.00102
0.0001,500,0.07207,743.22426,0.00102
0.0001,500,0.07207,743.2438,0.00102
0.0001,500,0.07207,743.25746,0.00102
0.0001,500,0.07208,743.26913,0.00103
0.0001,500,0.07208,743.2865,0.00103
0.0001,500,0.07208,743.30501,0.00103
0.0001,500,0.07209,743.31876,0.00104
0.0001,500,0.07209,743.33953,0.00104
0.0001,500,0.07209,743.34777,0.00104
0.0001,500,0.07209,743.35747,0.00104
0.0001,500,0.0721,743.36728,0.00105
0.0001,500,0.0721,743.37162,0.00105
0.0001,500,0.0721,743.37969,0.00105
0.0001,500,0.0721,743.39196,0.00105
0.0001,500,0.07211,743.40965,0.00106
0.0001,500,0.07211,743.42173,0.00106
0.0001,500,0.07211,743.44031,0.00106
0.0001,500,0.07212,743.44859,0.00107
0.0001,500,0.07212,743.46247,0.00107
0.0001,500,0.07212,743.47211,0.00107
0.0001,500,0.07212,743.47962,0.00107
0.0001,500,0.07213,743.48492,0.00108
0.0001,500,0.07213,743.50072,0.00108
0.0001,500,0.07213,743.51681,0.00108
0.0001,500,0.07213,743.52943,0.00108
0.0001,500,0.07214,743.54665,0.00109
0.0001,500,0.07214,743.54716,0.00109
0.0001,500,0.07214,743.54945,0.00109
0.0001,500,0.07214,743.56285,0.00109
0.0001,500,0.07215,743.57413,0.0011
0.0001,500,0.07215,743.59476,0.0011
0.0001,500,0.07215,743.61734,0.0011
0.0001,500,0.07216,743.62806,0.00111
0.0001,500,0.07216,743.64154,0.00111
0.0001,500,0.07216,743.64808,0.00111
0.0001,500,0.07216,743.6557,0.00111
0.0001,500,0.07217,743.67089,0.00112
0.0001,500,0.07217,743.69261,0.00112
0.0001,500,0.07217,743.71379,0.00112
0.0001,500,0.07217,743.7274,0.00112
0.0001,500,0.07218,743.74233,0.00113
0.0001,500,0.07218,743.75475,0.00113
0.0001,500,0.07218,743.76578,0.00113
0.0001,500,0.07219,743.77464,0.00114
0.0001,500,0.07219,743.78522,0.00114
0.0001,500,0.07219,743.79446,0.00114
0.0001,500,0.07219,743.80697,0.00114
0.0001,500,0.0722,743.82513,0.00115
0.0001,500,0.0722,743.83831,0.00115
0.0001,500,0.0722,743.84578,0.00115
0.0001,500,0.0722,743.85852,0.00115
0.0001,500,0.07221,743.86718,0.00116
0.0001,500,0.07221,743.87889,0.00116
0.0001,500,0.07221,743.8917,0.00116
0.0001,500,0.07222,743.89927,0.00117
0.0001,500,0.07222,743.91296,0.00117
0.0001,500,0.07222,743.92501,0.00117
0.0001,500,0.07222,743.93446,0.00117
0.0001,500,0.07223,743.94546,0.00118
0.0001,500,0.07223,743.95271,0.00118
0.0001,500,0.07223,743.96647,0.00118
0.0001,500,0.07223,743.97898,0.00118
0.0001,500,0.07224,743.99256,0.00119
0.0001,500,0.07224,744.01153,0.00119
0.0001,500,0.07224,744.02307,0.00119
0.0001,500,0.07224,744.03696,0.00119
0.0001,500,0.07225,744.04774,0.0012
0.0001,500,0.07225,744.05869,0.0012
0.0001,500,0.07225,744.07113,0.0012
0.0001,500,0.07226,744.08684,0.00121
0.0001,500,0.07226,744.10565,0.00121
0.0001,500,0.07226,744.11035,0.00121
0.0001,500,0.07226,744.1268,0.00121
0.0001,500,0.07227,744.14418,0.00122
0.0001,500,0.07227,744.15892,0.00122
0.0001,500,0.07227,744.17376,0.00122
0.0001,500,0.07227,744.18668,0.00122
0.0001,500,0.07228,744.19772,0.00123
0.0001,500,0.07228,744.20463,0.00123
0.0001,500,0.07228,744.21925,0.00123
0.0001,500,0.07229,744.22549,0.00124
0.0001,500,0.07229,744.23452,0.00124
0.0001,500,0.07229,744.24865,0.00124
0.0001,500,0.07229,744.25778,0.00124
0.0001,500,0.0723,744.26882,0.00125
0.0001,500,0.0723,744.27451,0.00125
0.0001,500,0.0723,744.28508,0.00125
0.0001,500,0.0723,744.29378,0.00125
0.0001,500,0.07231,744.30429,0.00126
0.0001,500,0.07231,744.32197,0.00126
0.0001,500,0.07231,744.33323,0.00126
0.0001,500,0.07231,744.35314,0.00126
0.0001,500,0.07232,744.37171,0.00127
0.0001,500,0.07232,744.38498,0.00127
0.0001,500,0.07232,744.40052,0.00127
0.0001,500,0.07233,744.41173,0.00128
0.0001,500,0.07233,744.42035,0.00128
0.0001,500,0.07233,744.43668,0.00128
0.0001,500,0.07233,744.44757,0.00128
0.0001,500,0.07234,744.45548,0.00129
0.0001,500,0.07234,744.47724,0.00129
0.0001,500,0.07234,744.49527,0.00129
0.0001,500,0.07234,744.51078,0.00129
0.0001,500,0.07235,744.52338,0.0013
0.0001,500,0.07235,744.52879,0.0013
0.0001,500,0.07235,744.53601,0.0013
0.0001,500,0.07236,744.54943,0.00131
0.0001,500,0.07236,744.5692,0.00131
0.0001,500,0.07236,744.57825,0.00131
0.0001,500,0.07236,744.58572,0.00131
0.0001,500,0.07237,744.59926,0.00132
0.0001,500,0.07237,744.61392,0.00132
0.0001,500,0.07237,744.63591,0.00132
0.0001,500,0.07237,744.65846,0.00132
0.0001,500,0.07238,744.66801,0.00133
0.0001,500,0.07238,744.67642,0.00133
0.0001,500,0.07238,744.68702,0.00133
0.0001,500,0.07238,744.70063,0.00133
0.0001,500,0.07239,744.72129,0.00134
0.0001,500,0.07239,744.73455,0.00134
0.0001,500,0.07239,744.74548,0.00134
0.0001,500,0.0724,744.75878,0.00135
0.0001,500,0.0724,744.77397,0.00135
0.0001,500,0.0724,744.79575,0.00135
0.0001,500,0.0724,744.81181,0.00135
0.0001,500,0.07241,744.82418,0.00136
0.0001,500,0.07241,744.83058,0.00136
0.0001,500,0.07241,744.84092,0.00136
0.0001,500,0.07241,744.85676,0.00136
0.0001,500,0.07242,744.8758,0.00137
0.0001,500,0.07242,744.8915,0.00137
0.0001,500,0.07242,744.90832,0.00137
0.0001,500,0.07243,744.91986,0.00138
0.0001,500,0.07243,744.93006,0.00138
0.0001,500,0.07243,744.94495,0.00138
0.0001,500,0.07243,744.95728,0.00138
0.0001,500,0.07244,744.97329,0.00139
0.0001,500,0.07244,744.9908,0.00139
0.0001,500,0.07244,745.00419,0.00139
0.0001,500,0.07244,745.01337,0.00139
0.0001,500,0.07245,745.02836,0.0014
0.0001,500,0.07245,745.04369,0.0014
0.0001,500,0.07245,745.06068,0.0014
0.0001,500,0.07246,745.07819,0.00141
0.0001,500,0.07246,745.09187,0.00141
0.0001,500,0.07246,745.10378,0.00141
0.0001,500,0.07246,745.1081,0.00141
0.0001,500,0.07247,745.1173,0.00142
0.0001,500,0.07247,745.12865,0.00142
0.0001,500,0.07247,745.14421,0.00142
0.0001,500,0.07247,745.17177,0.00142
0.0001,500,0.07248,745.19371,0.00143
0.0001,500,0.07248,745.20949,0.00143
0.0001,500,0.07248,745.22138,0.00143
0.0001,500,0.07248,745.23157,0.00143
0.0001,500,0.07249,745.24143,0.00144
0.0001,500,0.07249,745.25431,0.00144
0.0001,500,0.07249,745.26935,0.00144
0.0001,500,0.0725,745.26147,0.00145
0.0001,500,0.0725,745.24659,0.00145
0.0001,500,0.0725,745.22659,0.00145
0.0001,500,0.0725,745.21289,0.00145
0.0001,500,0.07251,745.22002,0.00146
0.0001,500,0.07251,745.23788,0.00146
0.0001,500,0.07251,745.25688,0.00146
0.0001,500,0.07251,745.27233,0.00146
0.0001,500,0.07252,745.2895,0.00147
0.0001,500,0.07252,745.30223,0.00147
0.0001,500,0.07252,745.31303,0.00147
0.0001,500,0.07252,745.32469,0.00147
0.0001,500,0.07253,745.33501,0.00148
0.0001,500,0.07253,745.35066,0.00148
0.0001,500,0.07253,745.37087,0.00148
0.0001,500,0.07254,745.38982,0.00149
0.0001,500,0.07254,745.41091,0.00149
0.0001,500,0.07254,745.42846,0.00149
0.0001,500,0.07254,745.44517,0.00149
0.0001,500,0.07255,745.46065,0.0015
0.0001,500,0.07255,745.47391,0.0015
0.0001,500,0.07255,745.48971,0.0015
0.0001,500,0.07255,745.50984,0.0015
0.0001,500,0.07256,745.52971,0.00151
0.0001,500,0.07256,745.54781,0.00151
0.0001,500,0.07256,745.56368,0.00151
0.0001,500,0.07257,745.56961,0.00152
0.0001,500,0.07257,745.58391,0.00152
0.0001,500,0.07257,745.59741,0.00152
0.0001,500,0.07257,745.61996,0.00152
0.0001,500,0.07258,745.64627,0.00153
0.0001,500,0.07258,745.66421,0.00153
0.0001,500,0.07258,745.67487,0.00153
0.0001,500,0.07258,745.68109,0.00153
0.0001,500,0.07259,745.69148,0.00154
0.0001,500,0.07259,745.70273,0.00154
0.0001,500,0.07259,745.71965,0.00154
0.0001,500,0.0726,745.74297,0.00155
0.0001,500,0.0726,745.76805,0.00155
0.0001,500,0.0726,745.79615,0.00155
0.0001,500,0.0726,745.81896,0.00155
0.0001,500,0.07261,745.83696,0.00156
0.0001,500,0.07261,745.84938,0.00156
0.0001,500,0.07261,745.86002,0.00156
0.0001,500,0.07261,745.87523,0.00156
0.0001,500,0.07262,745.89063,0.00157
0.0001,500,0.07262,745.90601,0.00157
0.0001,500,0.07262,745.92558,0.00157
0.0001,500,0.07263,745.94633,0.00158
0.0001,500,0.07263,745.96465,0.00158
0.0001,500,0.07263,745.98263,0.00158
0.0001,500,0.07263,745.99625,0.00158
0.0001,500,0.07264,746.00132,0.00159
0.0001,500,0.07264,746.01866,0.00159
0.0001,500,0.07264,746.0303,0.00159
0.0001,500,0.07264,746.04585,0.00159
0.0001,500,0.07265,746.06551,0.0016
0.0001,500,0.07265,746.07871,0.0016
0.0001,500,0.07265,746.09285,0.0016
0.0001,500,0.07265,746.10514,0.0016
0.0001,500,0.07266,746.12409,0.00161
0.0001,500,0.07266,746.13797,0.00161
0.0001,500,0.07266,746.15243,0.00161
0.0001,500,0.07267,746.16978,0.00162
0.0001,500,0.07267,746.18609,0.00162
0.0001,500,0.07267,746.2031,0.00162
0.0001,500,0.07267,746.22064,0.00162
0.0001,500,0.07268,746.23656,0.00163
0.0001,500,0.07268,746.25062,0.00163
0.0001,500,0.07268,746.26601,0.00163
0.0001,500,0.07268,746.2855,0.00163
0.0001,500,0.07269,746.30488,0.00164
0.0001,500,0.07269,746.31349,0.00164
0.0001,500,0.07269,746.32322,0.00164
0.0001,500,0.0727,746.334,0.00165
0.0001,500,0.0727,746.33919,0.00165
0.0001,500,0.0727,746.36261,0.00165
0.0001,500,0.0727,746.38394,0.00165
0.0001,500,0.07271,746.39574,0.00166
0.0001,500,0.07271,746.40845,0.00166
0.0001,500,0.07271,746.41268,0.00166
0.0001,500,0.07271,746.41706,0.00166
0.0001,500,0.07272,746.43516,0.00167
0.0001,500,0.07272,746.45392,0.00167
0.0001,500,0.07272,746.47313,0.00167
0.0001,500,0.07272,746.49477,0.00167
0.0001,500,0.07273,746.51312,0.00168
0.0001,500,0.07273,746.53612,0.00168
0.0001,500,0.07273,746.55587,0.00168
0.0001,500,0.07274,746.56823,0.00169
0.0001,500,0.07274,746.58217,0.00169
0.0001,500,0.07274,746.59837,0.00169
0.0001,500,0.07274,746.61509,0.00169
0.0001,500,0.07275,746.63237,0.0017
0.0001,500,0.07275,746.63957,0.0017
0.0001,500,0.07275,746.64079,0.0017
0.0001,500,0.07275,746.64864,0.0017
0.0001,500,0.07276,746.65913,0.00171
0.0001,500,0.07276,746.67506,0.00171
0.0001,500,0.07276,746.69434,0.00171
0.0001,500,0.07277,746.70669,0.00172
0.0001,500,0.07277,746.72552,0.00172
0.0001,500,0.07277,746.74292,0.00172
0.0001,500,0.07277,746.75227,0.00172
0.0001,500,0.07278,746.77467,0.00173
0.0001,500,0.07278,746.78646,0.00173
0.0001,500,0.07278,746.80204,0.00173
0.0001,500,0.07278,746.82702,0.00173
0.0001,500,0.07279,746.84073,0.00174
0.0001,500,0.07279,746.85642,0.00174
0.0001,500,0.07279,746.86517,0.00174
0.0001,500,0.07279,746.87642,0.00174
0.0001,500,0.0728,746.8884,0.00175
0.0001,500,0.0728,746.90148,0.00175
0.0001,500,0.0728,746.92029,0.00175
0.0001,500,0.07281,746.9312,0.00176
0.0001,500,0.07281,746.93921,0.00176
0.0001,500,0.07281,746.95475,0.00176
0.0001,500,0.07281,746.95658,0.00176
0.0001,500,0.07282,746.96822,0.00177
0.0001,500,0.07282,746.98297,0.00177
0.0001,500,0.07282,746.99576,0.00177
0.0001,500,0.07282,747.01604,0.00177
0.0001,500,0.07283,747.03118,0.00178
0.0001,500,0.07283,747.05196,0.00178
0.0001,500,0.07283,747.06517,0.00178
0.0001,500,0.07284,747.08069,0.00179
0.0001,500,0.07284,747.09169,0.00179
0.0001,500,0.07284,747.09881,0.00179
0.0001,500,0.07284,747.1163,0.00179
0.0001,500,0.07285,747.13814,0.0018
0.0001,500,0.07285,747.15323,0.0018
0.0001,500,0.07285,747.17112,0.0018
0.0001,500,0.07285,747.18058,0.0018
0.0001,500,0.07286,747.18627,0.00181
0.0001,500,0.07286,747.19857,0.00181
0.0001,500,0.07286,747.21503,0.00181
0.0001,500,0.07286,747.23226,0.00181
0.0001,500,0.07287,747.25391,0.00182
0.0001,500,0.07287,747.27519,0.00182
0.0001,500,0.07287,747.28541,0.00182
0.0001,500,0.07288,747.29703,0.00183
0.0001,500,0.07288,747.3061,0.00183
0.0001,500,0.07288,747.31892,0.00183
0.0001,500,0.07288,747.33734,0.00183
0.0001,500,0.07289,747.35528,0.00184
0.0001,500,0.07289,747.36502,0.00184
0.0001,500,0.07289,747.37228,0.00184
0.0001,500,0.07289,747.3816,0.00184
0.0001,500,0.0729,747.39102,0.00185
0.0001,500,0.0729,747.40437,0.00185
0.0001,500,0.0729,747.42188,0.00185
0.0001,500,0.07291,747.43727,0.00186
0.0001,500,0.07291,747.45628,0.00186
0.0001,500,0.07291,747.47651,0.00186
0.0001,500,0.07291,747.49441,0.00186
0.0001,500,0.07292,747.51158,0.00187
0.0001,500,0.07292,747.52234,0.00187
0.0001,500,0.07292,747.52852,0.00187
0.0001,500,0.07292,747.53398,0.00187
0.0001,500,0.07293,747.54279,0.00188
0.0001,500,0.07293,747.5575,0.00188
0.0001,500,0.07293,747.5766,0.00188
0.0001,500,0.07294,747.59563,0.00189
0.0001,500,0.07294,747.6132,0.00189
0.0001,500,0.07294,747.62943,0.00189
0.0001,500,0.07294,747.64488,0.00189
0.0001,500,0.07295,747.65794,0.0019
0.0001,500,0.07295,747.6669,0.0019
0.0001,500,0.07295,747.67896,0.0019
0.0001,500,0.07295,747.6957,0.0019
0.0001,500,0.07296,747.71699,0.00191
0.0001,500,0.07296,747.73782,0.00191
0.0001,500,0.07296,747.75417,0.00191
0.0001,500,0.07296,747.76745,0.00191
0.0001,500,0.07297,747.77486,0.00192
0.0001,500,0.07297,747.78747,0.00192
0.0001,500,0.07297,747.79924,0.00192
0.0001,500,0.07298,747.81164,0.00193
0.0001,500,0.07298,747.82811,0.00193
0.0001,500,0.07298,747.82876,0.00193
0.0001,500,0.07298,747.81215,0.00193
0.0001,500,0.07299,747.79786,0.00194
0.0001,500,0.07299,747.77556,0.00194
0.0001,500,0.07299,747.7675,0.00194
0.0001,500,0.07299,747.77463,0.00194
0.0001,500,0.073,747.78215,0.00195
0.0001,500,0.073,747.80185,0.00195
0.0001,500,0.073,747.8247,0.00195
0.0001,500,0.07301,747.8444,0.00196
0.0001,500,0.07301,747.86383,0.00196
0.0001,500,0.07301,747.87605,0.00196
0.0001,500,0.07301,747.89311,0.00196
0.0001,500,0.07302,747.91565,0.00197
0.0001,500,0.07302,747.92945,0.00197
0.0001,500,0.07302,747.94218,0.00197
0.0001,500,0.07302,747.9549,0.00197
0.0001,500,0.07303,747.96203,0.00198
0.0001,500,0.07303,747.97507,0.00198
0.0001,500,0.07303,747.98303,0.00198
0.0001,500,0.07303,747.98881,0.00198
0.0001,500,0.07304,748.00682,0.00199
0.0001,500,0.07304,748.0211,0.00199
0.0001,500,0.07304,748.04078,0.00199
0.0001,500,0.07305,748.05366,0.002
0.0001,500,0.07305,748.06403,0.002
0.0001,500,0.07305,748.07747,0.002
0.0001,500,0.07305,748.09482,0.002
0.0001,500,0.07306,748.11024,0.00201
0.0001,500,0.07306,748.12129,0.00201
0.0001,500,0.07306,748.13538,0.00201
0.0001,500,0.07306,748.14722,0.00201
0.0001,500,0.07307,748.16451,0.00202
0.0001,500,0.07307,748.18176,0.00202
0.0001,500,0.07307,748.20332,0.00202
0.0001,500,0.07308,748.22208,0.00203
0.0001,500,0.07308,748.23405,0.00203
0.0001,500,0.07308,748.24388,0.00203
0.0001,500,0.07308,748.25568,0.00203
0.0001,500,0.07309,748.27326,0.00204
0.0001,500,0.07309,748.29402,0.00204
0.0001,500,0.07309,748.31437,0.00204
0.0001,500,0.07309,748.3261,0.00204
0.0001,500,0.0731,748.33919,0.00205
0.0001,500,0.0731,748.35227,0.00205
0.0001,500,0.0731,748.36537,0.00205
0.0001,500,0.0731,748.37848,0.00205
0.0001,500,0.07311,748.38036,0.00206
0.0001,500,0.07311,748.38376,0.00206
0.0001,500,0.07311,748.40038,0.00206
0.0001,500,0.07312,748.41237,0.00207
0.0001,500,0.07312,748.43018,0.00207
0.0001,500,0.07312,748.44954,0.00207
0.0001,500,0.07312,748.45927,0.00207
0.0001,500,0.07313,748.47573,0.00208
0.0001,500,0.07313,748.4883,0.00208
0.0001,500,0.07313,748.49741,0.00208
0.0001,500,0.07313,748.50929,0.00208
0.0001,500,0.07314,748.51848,0.00209
0.0001,500,0.07314,748.52867,0.00209
0.0001,500,0.07314,748.54733,0.00209
0.0001,500,0.07315,748.55752,0.0021
0.0001,500,0.07315,748.56549,0.0021
0.0001,500,0.07315,748.57563,0.0021
0.0001,500,0.07315,748.58517,0.0021
0.0001,500,0.07316,748.60113,0.00211
0.0001,500,0.07316,748.62282,0.00211
0.0001,500,0.07316,748.64305,0.00211
0.0001,500,0.07316,748.65766,0.00211
0.0001,500,0.07317,748.66956,0.00212
0.0001,500,0.07317,748.67805,0.00212
0.0001,500,0.07317,748.6904,0.00212
0.0001,500,0.07317,748.70127,0.00212
0.0001,500,0.07318,748.71933,0.00213
0.0001,500,0.07318,748.73742,0.00213
0.0001,500,0.07318,748.75496,0.00213
0.0001,500,0.07319,748.77413,0.00214
0.0001,500,0.07319,748.79079,0.00214
0.0001,500,0.07319,748.80684,0.00214
0.0001,500,0.07319,748.81636,0.00214
0.0001,500,0.0732,748.82951,0.00215
0.0001,500,0.0732,748.83562,0.00215
0.0001,500,0.0732,748.84624,0.00215
0.0001,500,0.0732,748.86068,0.00215
0.0001,500,0.07321,748.87241,0.00216
0.0001,500,0.07321,748.89373,0.00216
0.0001,500,0.07321,748.9104,0.00216
0.0001,500,0.07322,748.92284,0.00217
0.0001,500,0.07322,748.93305,0.00217
0.0001,500,0.07322,748.93717,0.00217
0.0001,500,0.07322,748.94428,0.00217
0.0001,500,0.07323,748.95493,0.00218
0.0001,500,0.07323,748.97718,0.00218
0.0001,500,0.07323,748.99681,0.00218
0.0001,500,0.07323,749.01505,0.00218
0.0001,500,0.07324,749.03474,0.00219
0.0001,500,0.07324,749.04227,0.00219
0.0001,500,0.07324,749.05284,0.00219
0.0001,500,0.07325,749.06458,0.0022
0.0001,500,0.07325,749.07756,0.0022
0.0001,500,0.07325,749.08861,0.0022
0.0001,500,0.07325,749.10209,0.0022
0.0001,500,0.07326,749.11286,0.00221
0.0001,500,0.07326,749.11881,0.00221
0.0001,500,0.07326,749.12385,0.00221
0.0001,500,0.07326,749.12479,0.00221
0.0001,500,0.07327,749.13971,0.00222
0.0001,500,0.07327,749.16025,0.00222
0.0001,500,0.07327,749.18583,0.00222
0.0001,500,0.07327,749.20636,0.00222
0.0001,500,0.07328,749.21602,0.00223
0.0001,500,0.07328,749.22673,0.00223
0.0001,500,0.07328,749.23731,0.00223
0.0001,500,0.07329,749.2486,0.00224
0.0001,500,0.07329,749.25984,0.00224
0.0001,500,0.07329,749.27148,0.00224
0.0001,500,0.07329,749.28878,0.00224
0.0001,500,0.0733,749.30745,0.00225
0.0001,500,0.0733,749.32966,0.00225
0.0001,500,0.0733,749.34815,0.00225
0.0001,500,0.0733,749.36348,0.00225
0.0001,500,0.07331,749.37808,0.00226
0.0001,500,0.07331,749.38587,0.00226
0.0001,500,0.07331,749.39813,0.00226
0.0001,500,0.07331,749.40671,0.00226
0.0001,500,0.07332,749.42387,0.00227
0.0001,500,0.07332,749.44174,0.00227
0.0001,500,0.07332,749.4587,0.00227
0.0001,500,0.07333,749.48279,0.00228
0.0001,500,0.07333,749.50007,0.00228
0.0001,500,0.07333,749.51245,0.00228
0.0001,500,0.07333,749.52231,0.00228
0.0001,500,0.07334,749.51752,0.00229
0.0001,500,0.07334,749.50567,0.00229
0.0001,500,0.07334,749.49695,0.00229
0.0001,500,0.07334,749.49659,0.00229
0.0001,500,0.07335,749.50827,0.0023
0.0001,500,0.07335,749.53251,0.0023
0.0001,500,0.07335,749.5538,0.0023
0.0001,500,0.07336,749.56547,0.00231
0.0001,500,0.07336,749.57601,0.00231
0.0001,500,0.07336,749.58509,0.00231
0.0001,500,0.07336,749.59356,0.00231
0.0001,500,0.07337,749.61168,0.00232
0.0001,500,0.07337,749.62715,0.00232
0.0001,500,0.07337,749.63821,0.00232
0.0001,500,0.07337,749.65621,0.00232
0.0001,500,0.07338,749.66716,0.00233
0.0001,500,0.07338,749.68718,0.00233
0.0001,500,0.07338,749.70809,0.00233
0.0001,500,0.07339,749.72908,0.00234
0.0001,500,0.07339,749.75281,0.00234
0.0001,500,0.07339,749.76046,0.00234
0.0001,500,0.07339,749.78149,0.00234
0.0001,500,0.0734,749.79099,0.00235
0.0001,500,0.0734,749.79999,0.00235
0.0001,500,0.0734,749.81514,0.00235
0.0001,500,0.0734,749.8234,0.00235
0.0001,500,0.07341,749.83603,0.00236
0.0001,500,0.07341,749.84995,0.00236
0.0001,500,0.07341,749.86071,0.00236
0.0001,500,0.07341,749.87351,0.00236
0.0001,500,0.07342,749.89244,0.00237
